project_id,customer_id,project_name,start_date,end_date,delivered_date,project_manager,estimated_cost,actual_cost,status
1642,8732,SupportSyncPro Implementation 45,3/17/2023,2/27/2024,2/28/2024,3,29541.27,29828.79,Delayed
198,8736,FinancePro Implementation 13,11/20/2020,3/16/2021,3/22/2021,6,94663.39,104786.8,Delayed
2068,8737,CustomerManager Implementation 47,5/13/2020,9/20/2020,10/14/2020,42,94020.34,82855.44,Planned
1179,8740,ProjectCloudPro Implementation 4,2/6/2021,1/31/2022,2/17/2022,35,22057.96,20618.47,In Progress
2744,8741,ProfitTracker Implementation 4,6/28/2023,11/30/2023,12/26/2023,95,23622.27,26601.07,Delayed
3199,8742,SalesManagerPro Implementation 7,3/25/2021,7/23/2021,7/30/2021,46,67212.89,69164.91,Planned
2037,8747,CustomerPro Implementation 27,2/18/2021,10/11/2021,11/7/2021,57,11468.64,10592.34,Completed
1318,8758,SalesSuite Implementation 34,3/31/2025,2/10/2026,2/23/2026,56,43816,42051.79,Completed
3390,8759,DataManager Implementation 38,4/15/2025,11/3/2025,12/3/2025,24,89799.36,104008.69,Planned
209,8761,SupportMaxPro Implementation 26,4/30/2024,7/19/2024,8/4/2024,7,39606.77,34298.68,In Progress
3193,8761,ProjectFlow Implementation 18,10/28/2024,2/13/2025,2/25/2025,87,74412.69,83222.33,Completed
1449,8770,RetailManager Implementation 17,1/22/2023,4/13/2023,4/16/2023,1,41486.13,42912.53,Completed
2406,8770,ProductivityPro Implementation 50,10/22/2022,6/1/2023,6/14/2023,17,12716.81,11424.43,Delayed
2537,8777,RetailMax Implementation 34,9/30/2025,6/5/2026,6/17/2026,14,36230.67,29581,Completed
559,8786,CustomerConnect Implementation 45,7/22/2020,4/30/2021,5/14/2021,64,21098.39,18460.21,In Progress
217,8792,TeamCloudPro Implementation 3,1/18/2023,2/22/2023,3/23/2023,7,56475.31,54260.35,Delayed
2940,8792,CRM Plus Implementation 29,1/19/2022,7/11/2022,7/12/2022,67,71875.89,60573.82,In Progress
2840,8798,MarketingTrackerPro Implementation 16,4/6/2020,11/29/2020,12/22/2020,98,55878.17,45543.08,Delayed
453,8799,MarketingCloudPro Implementation 48,8/2/2023,1/29/2024,2/3/2024,75,82830.57,88472.23,Delayed
434,8803,SmartTeam Implementation 3,1/27/2023,3/16/2023,3/30/2023,77,98022.36,113407.27,Planned
1305,8805,FinanceTrackerPro Implementation 43,6/11/2024,6/11/2025,6/21/2025,39,72676.93,59357.34,In Progress
204,8808,ExpensePro Implementation 49,4/21/2025,8/3/2025,8/28/2025,18,44188.48,36821.31,Delayed
1998,8814,CloudERP Implementation 4,9/24/2023,1/31/2024,2/12/2024,21,52206.37,50760.63,Planned
2761,8814,SupportFlowPro Implementation 15,5/4/2021,11/20/2021,12/11/2021,21,38096.18,45294.6,Completed
2305,8823,CustomerFlowPro Implementation 16,3/13/2021,10/13/2021,11/11/2021,64,4017.14,3626.99,Completed
3025,8824,RetailProPlus Implementation 29,10/14/2023,9/16/2024,10/3/2024,19,78491.15,92127.31,Delayed
743,8833,BudgetCloud Implementation 24,9/14/2024,4/14/2025,5/9/2025,17,28658.77,27026.65,Planned
1574,8839,TaskCloud Implementation 12,10/7/2023,2/29/2024,3/13/2024,19,73639.01,72601.65,In Progress
2660,8841,CustomerTrackerPro Implementation 12,7/23/2021,2/3/2022,2/27/2022,65,53226.66,47723.04,Planned
227,8844,TaskMasterPro Implementation 22,5/26/2025,11/18/2025,11/29/2025,21,69931.06,83477.87,Delayed
1927,8846,ExpenseManagerPro Implementation 7,8/19/2024,8/9/2025,8/20/2025,71,82587.24,95486.77,In Progress
1474,8847,AdTracker Implementation 32,4/20/2022,1/13/2023,2/4/2023,7,43197.2,42290.24,In Progress
745,8849,LeadSuite Implementation 45,1/24/2020,7/3/2020,8/1/2020,26,53712.97,46068.84,Delayed
963,8851,ProfitTracker Implementation 8,3/9/2022,10/8/2022,11/7/2022,20,40616.58,41757.19,Delayed
1651,8852,RevenueTrackerPro Implementation 20,3/28/2021,12/24/2021,12/31/2021,80,35279.86,39909.76,Planned
2342,8864,BudgetCloud Implementation 31,8/4/2024,7/1/2025,7/17/2025,57,60538.71,66618.2,Delayed
160,8870,RevenueFlowPro Implementation 7,4/18/2020,10/9/2020,11/7/2020,34,78430.04,74934.22,In Progress
3218,8871,SmartSales Implementation 33,4/16/2025,1/22/2026,2/6/2026,51,78675.19,75734.72,Planned
2119,8873,BudgetMaster Implementation 15,8/25/2024,1/15/2025,1/23/2025,77,42153.05,37285.59,Delayed
1229,8877,DataCloud Implementation 11,7/29/2024,12/5/2024,12/17/2024,2,80947.23,67078.53,Delayed
480,8878,CampaignManager Implementation 41,3/26/2020,6/3/2020,6/17/2020,40,12171.2,9879.04,Planned
1164,8885,ProjectPro Implementation 6,4/30/2022,9/27/2022,10/10/2022,90,2773.95,2818.51,In Progress
1365,8885,InvoiceManager Implementation 39,12/5/2021,2/15/2022,2/17/2022,50,68270.24,55937.25,Planned
3192,8886,CustomerFlowPro Implementation 27,2/11/2020,10/27/2020,11/23/2020,86,65976.17,54504.81,Completed
2298,8893,DataSuite Implementation 43,5/20/2024,10/29/2024,11/15/2024,69,10304.96,12321.31,In Progress
3186,8893,TaskCloudPro Implementation 37,2/21/2021,6/30/2021,7/12/2021,57,19129.4,19102.23,In Progress
1421,8894,SupportMaxPro Implementation 31,9/21/2025,7/1/2026,7/17/2026,21,4016.6,4261.82,Planned
3393,8908,CustomerConnect Implementation 15,6/10/2025,3/27/2026,4/20/2026,48,80412.92,66722.95,Delayed
1744,8909,MarketingSuitePro Implementation 12,3/21/2021,9/13/2021,9/26/2021,57,18497.02,18532.01,Planned
696,8911,OrderManager Implementation 37,6/23/2024,11/29/2024,12/20/2024,91,75407.75,81046.16,Completed
1313,8912,TeamFlowPro Implementation 13,11/22/2022,9/9/2023,9/28/2023,31,2496.1,2902.76,Completed
1010,8918,SmartQuote Implementation 32,11/25/2020,1/6/2021,1/11/2021,71,44617.67,50851.17,Completed
3486,8922,SmartBilling Implementation 36,11/9/2021,8/20/2022,9/18/2022,55,50534.02,58009.52,Delayed
2221,8927,ProjectMax Implementation 8,10/18/2020,8/28/2021,9/12/2021,70,27487.3,32752.58,In Progress
3201,8928,RevenueTrackerPro Implementation 15,2/23/2025,2/5/2026,2/13/2026,30,9843.21,8831.9,Completed
3143,8929,InvoiceCloud Implementation 23,8/29/2024,10/10/2024,10/30/2024,72,21304.3,21851.25,Delayed
2518,8935,RetailSuitePro Implementation 22,8/19/2020,7/5/2021,7/14/2021,81,3289.78,3853.48,Delayed
2080,8936,CRM CloudPro Implementation 50,9/13/2020,1/13/2021,2/12/2021,92,48094.16,50565.75,Planned
1309,8939,RevenueFlowPro Implementation 6,1/23/2022,10/14/2022,11/1/2022,88,94515.77,99981.92,Delayed
55,8940,TeamCloudPro Implementation 34,6/14/2021,3/30/2022,3/30/2022,69,71364.58,71958.22,In Progress
2275,8941,TimeTracker Implementation 36,4/4/2023,11/16/2023,11/25/2023,72,43313.33,39463.97,Planned
1780,8947,FinanceFlowPro Implementation 5,11/27/2020,7/11/2021,7/29/2021,15,46050.17,46046.71,In Progress
3124,8948,AnalyticsHub Implementation 38,9/27/2024,8/31/2025,9/8/2025,82,45195.93,39468.37,Delayed
602,8950,DocuManage Implementation 7,1/29/2023,4/25/2023,4/29/2023,79,31651.15,29012.89,Planned
1606,8952,RetailCloudPro Implementation 5,7/27/2022,7/13/2023,7/27/2023,67,28959.08,28227.29,In Progress
3171,8952,HR Manager Implementation 16,8/6/2021,11/19/2021,12/15/2021,89,45294.83,47008.37,Planned
2581,8954,LeadPro Implementation 17,7/29/2022,9/25/2022,10/25/2022,55,31738.27,36735.57,In Progress
951,8964,HR Suite Implementation 10,6/5/2024,4/21/2025,5/17/2025,78,16406.76,16055.22,In Progress
3355,8969,LeadMax Implementation 24,7/25/2025,10/5/2025,10/22/2025,100,95829.13,105555.8,In Progress
3051,8975,FinanceFlow Implementation 34,11/21/2024,2/28/2025,3/5/2025,71,96345.17,99604.67,In Progress
293,8976,FinanceCloud Implementation 19,5/6/2020,6/16/2020,6/26/2020,51,10238.22,8416.41,In Progress
1767,8977,CustomerFlowPro Implementation 3,6/19/2024,4/15/2025,5/2/2025,20,61571.47,73220.45,In Progress
486,8979,ProjectMax Implementation 3,11/20/2023,10/10/2024,11/8/2024,79,82467,71625.93,Planned
1228,8979,InvoicePro Implementation 41,3/16/2020,11/23/2020,11/25/2020,90,99921.85,105410.73,Planned
1654,8979,SupportTrackerPro Implementation 1,10/26/2020,4/24/2021,5/4/2021,34,64071.79,68197.31,In Progress
988,8982,InvoicePro Implementation 21,1/18/2022,5/29/2022,6/28/2022,73,90922.4,73189.8,Delayed
514,8983,AnalyticsCloudPro Implementation 14,2/21/2023,5/10/2023,5/25/2023,2,52019.93,60786.89,In Progress
351,8993,ProjectManagerPro Implementation 13,5/16/2021,9/27/2021,10/22/2021,92,35109.99,29616.64,Completed
2696,8994,HR Suite Implementation 42,3/16/2025,9/30/2025,10/19/2025,60,50423.11,50804.28,Delayed
2113,8996,BudgetCloud Implementation 48,9/8/2024,6/15/2025,6/23/2025,92,88349.29,103752.6,Completed
361,9002,CustomerTrackerPro Implementation 9,6/27/2025,12/10/2025,12/10/2025,71,22770.99,23955.97,Completed
2871,9002,HR Manager Implementation 34,4/15/2020,2/14/2021,2/19/2021,20,91712.37,79656.11,Delayed
1978,9004,SupportDesk Implementation 30,1/6/2021,12/29/2021,1/8/2022,59,55033.32,59581.26,In Progress
2097,9005,RetailSuitePro Implementation 47,10/14/2022,5/22/2023,6/1/2023,89,89450.28,77512.75,Delayed
2992,9005,OrderSuite Implementation 26,2/12/2022,10/22/2022,10/31/2022,1,10252.32,10959.94,Delayed
1450,9006,CustomerManagerPro Implementation 28,1/15/2025,6/30/2025,7/2/2025,6,64773.48,62963.82,Delayed
1060,9011,SalesManagerPro Implementation 28,2/3/2022,3/21/2022,3/21/2022,30,77449.64,92534.4,Delayed
1198,9013,SupplierLink Implementation 34,11/13/2022,2/28/2023,3/28/2023,79,42574.24,46154.35,Completed
557,9015,ERP CloudPro Implementation 48,1/27/2023,1/3/2024,1/22/2024,79,27362.83,29225.42,Planned
1822,9018,CRM FlowPro Implementation 43,11/30/2021,1/20/2022,1/31/2022,62,21963.94,19551.83,Completed
1657,9021,InvoiceTrackerProPlus Implementation 40,4/16/2025,6/6/2025,6/30/2025,18,32788.8,27521.04,Delayed
789,9030,LeadManagerPro Implementation 24,12/5/2025,4/3/2026,4/22/2026,31,99549.75,83566.12,Completed
2395,9035,HR Suite Implementation 35,2/15/2021,8/26/2021,9/12/2021,22,6847.76,7219.8,Planned
2915,9035,SupportDesk Implementation 6,6/20/2020,10/18/2020,10/22/2020,31,89730.28,87744.17,In Progress
1366,9043,ProjectFlowPro Implementation 6,10/1/2022,4/1/2023,4/12/2023,26,76578.01,82020.85,In Progress
616,9045,TaskManagerPro Implementation 48,3/19/2023,9/13/2023,10/2/2023,71,41846.49,43389.86,Planned
1004,9045,InvoiceFlowPro Implementation 47,10/5/2024,2/7/2025,3/6/2025,53,52460.63,55740.19,Planned
1951,9047,InvoicePro Implementation 32,10/1/2022,7/3/2023,7/11/2023,62,56367.06,50390.5,Planned
327,9048,BudgetPlanner Implementation 1,11/23/2020,2/24/2021,3/4/2021,92,65075.74,63279.11,Planned
1537,9053,CRM Max Implementation 1,7/18/2025,11/20/2025,12/13/2025,89,25026.95,22240.34,In Progress
2407,9057,SmartSales Implementation 32,7/18/2020,11/23/2020,11/26/2020,30,92516.6,86491.33,Completed
851,9060,AdTracker Implementation 27,10/10/2020,2/5/2021,2/26/2021,87,12434.27,11047.85,Delayed
3015,9060,CRM CloudPro Implementation 40,2/12/2025,2/9/2026,3/11/2026,73,82683.29,68113.37,Completed
1077,9061,ERP Max Implementation 39,11/20/2021,9/30/2022,10/21/2022,73,71554.17,67020.71,Completed
2676,9062,InvoiceTracker Implementation 16,11/27/2020,6/13/2021,7/6/2021,48,35853.76,37885.27,In Progress
2967,9071,LeadSyncPro Implementation 27,11/8/2025,9/7/2026,9/7/2026,55,53627.18,48987.57,In Progress
2499,9072,ProjectFlow Implementation 25,7/10/2025,3/21/2026,4/4/2026,97,50831.3,59231.98,Planned
2394,9074,MarketingFlowPro Implementation 11,6/30/2022,12/18/2022,12/24/2022,64,88987.97,88559.41,Delayed
3119,9075,InvoiceManager Implementation 34,11/10/2024,9/9/2025,9/13/2025,93,99995.34,87959.9,Delayed
264,9077,OrderCloud Implementation 17,5/16/2020,10/27/2020,11/7/2020,80,77591.82,90636.9,In Progress
969,9079,ExpensePro Implementation 46,11/14/2024,5/17/2025,5/27/2025,63,6346.7,6996.65,Planned
942,9081,SalesCloudPro Implementation 41,1/16/2024,8/18/2024,9/5/2024,45,66496.98,54034.52,Planned
636,9083,AnalyticsMax Implementation 41,9/10/2020,12/22/2020,1/18/2021,66,71997.16,79555.67,Delayed
2321,9083,TaskManagerPro Implementation 34,11/12/2020,2/13/2021,2/18/2021,58,50905.38,46178.77,Completed
1091,9089,TeamSync Implementation 27,6/24/2025,5/6/2026,5/10/2026,3,31531.19,28919.69,Planned
1565,9093,RetailSuitePro Implementation 1,9/9/2023,1/8/2024,1/11/2024,61,46464.1,44345.63,Completed
395,9095,ProjectCloudPro Implementation 44,1/11/2023,7/23/2023,7/29/2023,15,3195.15,3508.02,Completed
2008,9096,ProjectTracker Implementation 8,4/27/2020,10/20/2020,11/12/2020,56,54868.19,46712.65,Planned
2628,9099,CRM CloudPro Implementation 16,9/16/2021,4/19/2022,4/19/2022,34,70409.78,60754.2,In Progress
1777,9102,SmartBilling Implementation 48,5/5/2022,8/16/2022,8/23/2022,1,78360.98,71750.42,Completed
1955,9102,AnalyticsSyncPro Implementation 47,11/5/2023,12/5/2023,12/5/2023,96,68784.11,72111.63,Delayed
1914,9103,RetailTrackerPro Implementation 1,5/25/2024,9/29/2024,10/17/2024,95,19153.09,22409.48,Planned
2300,9104,ProjectManager Implementation 28,3/6/2022,9/30/2022,10/28/2022,81,29403.78,32083.77,Completed
1958,9105,ProjectSync Implementation 40,9/12/2023,12/28/2023,1/4/2024,15,1582.25,1272.1,Planned
1285,9108,SalesTrackerPro Implementation 14,1/2/2021,4/6/2021,5/5/2021,100,79258.34,67839.46,In Progress
207,9109,SupportTrackerPro Implementation 15,5/30/2024,10/23/2024,11/7/2024,70,94623.48,105164.57,Completed
1801,9109,RetailSuite Implementation 32,12/14/2022,11/28/2023,12/23/2023,40,37563.59,41723.46,Completed
2078,9110,RevenueMax Implementation 11,11/17/2025,5/21/2026,6/20/2026,69,91653.89,87545.88,Planned
3409,9118,RetailPro Implementation 5,7/17/2024,9/19/2024,10/8/2024,54,55039.12,54660.99,In Progress
1092,9129,TaskMax Implementation 50,6/17/2020,9/4/2020,9/27/2020,94,38141.88,35132.69,In Progress
1814,9132,ERPCloud Implementation 14,10/10/2020,6/21/2021,7/10/2021,95,34180.48,37998.69,Planned
961,9137,AnalyticsMax Implementation 48,2/2/2021,11/29/2021,12/8/2021,87,28348.36,28328.14,Planned
2861,9139,ReportMaster Implementation 16,6/16/2021,1/17/2022,1/30/2022,30,9148.59,10796.61,In Progress
1883,9143,RetailProPlus Implementation 31,4/10/2022,12/13/2022,12/14/2022,41,48064.75,41858.36,Planned
2895,9143,ProjectMax Implementation 34,9/2/2021,1/3/2022,2/1/2022,19,89972.57,101816.75,In Progress
22,9153,CloudERP Implementation 7,7/10/2021,10/28/2021,11/15/2021,80,20667.77,21934.17,In Progress
3235,9154,TaskCloudPro Implementation 46,10/28/2020,4/10/2021,4/20/2021,26,56321.91,61915.51,Completed
153,9155,ProjectSuite Implementation 41,2/26/2021,2/2/2022,2/11/2022,12,66921.68,53651.03,Planned
2158,9166,InvoiceMax Implementation 6,12/2/2021,4/18/2022,5/8/2022,76,12699.01,11015.25,Planned
1701,9178,RevenueFlowPro Implementation 25,1/30/2021,4/2/2021,5/2/2021,87,44812.18,48615.14,Delayed
1816,9178,CRM Max Implementation 13,10/4/2022,8/19/2023,9/13/2023,18,32581.4,32690.76,Planned
1873,9180,TeamSyncPro Implementation 11,7/18/2024,9/7/2024,9/18/2024,99,75461.06,81612.47,Completed
2774,9186,OrderCloud Implementation 22,10/11/2022,5/24/2023,6/21/2023,22,59656.78,54129.19,Planned
586,9187,CustomerFlowPro Implementation 18,5/30/2023,3/18/2024,3/18/2024,81,63456.38,55215.82,In Progress
360,9189,SupportMaxPro Implementation 49,9/8/2022,4/6/2023,5/4/2023,84,26902.83,26976.49,Delayed
1061,9191,ExpenseManagerPro Implementation 3,2/10/2023,8/15/2023,9/5/2023,55,66730.11,59632.67,In Progress
2839,9194,LeadCloudPro Implementation 23,8/20/2020,8/17/2021,9/2/2021,49,94377.85,103451.21,Planned
2701,9196,AnalyticsMax Implementation 41,11/21/2020,11/14/2021,12/6/2021,28,92141.27,85611.52,Delayed
1432,9200,TaskTrackerPro Implementation 2,3/27/2023,12/29/2023,1/18/2024,86,48231.93,41361.48,Completed
2091,9201,SupplierLink Implementation 16,7/18/2020,12/2/2020,12/6/2020,27,79789.47,83416.76,Completed
1447,9204,ProjectHub Implementation 9,4/25/2024,10/18/2024,10/22/2024,19,85038.32,96452.44,Delayed
2722,9205,HR Suite Implementation 2,9/16/2021,1/6/2022,1/26/2022,26,35463.89,29709.32,Planned
1407,9209,MarketingFlowPro Implementation 11,6/26/2023,3/1/2024,3/28/2024,9,82002.12,66335.1,Completed
3088,9210,ERP Suite Implementation 11,7/7/2021,5/19/2022,6/16/2022,24,15391.52,17451.13,In Progress
69,9213,TeamMax Implementation 22,8/9/2023,10/4/2023,10/13/2023,28,64690.29,60535.74,Delayed
1256,9213,OrderManager Implementation 48,9/15/2023,2/24/2024,2/26/2024,97,28638.56,26860.29,In Progress
587,9219,InvoicePro Implementation 41,4/8/2024,8/28/2024,9/10/2024,4,48921.53,52723.92,Planned
1232,9219,InvoiceFlowPro Implementation 49,8/8/2020,2/14/2021,3/7/2021,10,73976.33,88193.09,Planned
1635,9219,SmartQuote Implementation 8,3/6/2025,5/22/2025,6/4/2025,54,63376.27,68527.67,Planned
179,9222,AdTracker Implementation 5,10/16/2023,6/27/2024,7/1/2024,91,55694.97,58110.96,Completed
3033,9225,CustomerManagerPro Implementation 49,11/28/2020,12/28/2020,12/28/2020,10,83501.77,87923.85,Delayed
848,9229,TaskMasterPro Implementation 19,10/31/2025,9/17/2026,10/2/2026,68,40417.17,37187.05,Completed
3288,9229,ExpenseTrack Implementation 31,10/25/2020,9/18/2021,10/15/2021,64,23201.64,24152.61,In Progress
985,9232,AnalyticsSuite Implementation 13,1/19/2024,3/19/2024,4/17/2024,81,21610.62,23495.81,Delayed
3227,9232,AnalyticsCloudPro Implementation 40,11/12/2021,1/6/2022,1/30/2022,22,94165.88,99768.74,Delayed
1051,9235,AnalyticsFlowPro Implementation 44,3/13/2020,11/16/2020,11/16/2020,91,60102.88,50273.13,In Progress
3160,9241,MarketingCloud Implementation 2,12/24/2025,11/23/2026,12/9/2026,48,18653.15,16623.93,In Progress
892,9244,ProfitMax Implementation 25,5/4/2023,12/14/2023,12/23/2023,44,19772.21,19700.22,Completed
2664,9245,SmartBilling Implementation 44,2/25/2020,12/13/2020,1/10/2021,68,34975.05,40179.55,In Progress
3250,9250,CRM Plus Implementation 15,7/7/2024,10/5/2024,10/16/2024,70,82924.53,84676.85,Planned
733,9251,CampaignManager Implementation 2,10/5/2020,6/28/2021,7/15/2021,11,78672.96,63230.55,Planned
1908,9265,AnalyticsCloud Implementation 31,2/12/2021,11/4/2021,11/19/2021,44,58576.95,57462.67,Planned
2419,9266,ProductivityPro Implementation 22,7/26/2024,4/3/2025,5/3/2025,56,77443.14,81082.16,Planned
974,9268,TaskMaster Implementation 25,7/27/2020,3/7/2021,3/10/2021,83,80990.93,78269.35,In Progress
578,9271,LeadSuite Implementation 5,7/15/2023,6/18/2024,7/11/2024,74,30208.77,27310.21,Planned
1458,9271,TaskTrackerPro Implementation 48,6/30/2025,8/7/2025,8/27/2025,99,10950.41,9401.81,In Progress
88,9272,ClientManager Implementation 19,5/3/2023,11/23/2023,11/28/2023,68,43662.07,46875.85,Delayed
1148,9273,FinanceTracker Implementation 30,2/27/2022,4/6/2022,4/20/2022,14,87379.64,101039.89,In Progress
73,9277,ProjectCloudPro Implementation 34,5/3/2024,10/7/2024,10/10/2024,29,21771.7,23455.01,Planned
2149,9277,SalesBoost Implementation 35,5/21/2023,4/2/2024,4/14/2024,46,9466.26,7818.96,Planned
1629,9287,ProjectTrackerPro Implementation 8,6/24/2020,6/19/2021,6/23/2021,68,58036.64,50537.74,Planned
3249,9288,TeamFlowPro Implementation 18,9/13/2025,1/12/2026,1/20/2026,75,60974.93,54125.43,Completed
2254,9290,LeadTrackerPro Implementation 4,6/14/2025,4/11/2026,4/18/2026,37,90775.08,96784.38,Delayed
1560,9291,AnalyticsManagerPro Implementation 48,1/12/2025,9/21/2025,10/13/2025,37,78531.87,64152.68,Delayed
3489,9291,FinanceCloud Implementation 9,4/29/2025,11/22/2025,11/27/2025,9,79085.29,69885.1,Planned
458,9292,ProjectCloud Implementation 28,10/21/2021,10/2/2022,10/16/2022,21,66122.84,57332.69,Completed
1836,9293,SalesFlowPro Implementation 45,8/11/2022,6/30/2023,7/30/2023,49,53237.5,43992.61,In Progress
1695,9296,FinanceFlowPro Implementation 41,2/29/2024,8/18/2024,9/3/2024,58,82194.02,82819.32,In Progress
1535,9302,FinanceCloudPro Implementation 43,2/24/2021,6/22/2021,6/24/2021,29,94956.86,93625.99,In Progress
1915,9302,RevenuePro Implementation 23,7/8/2023,5/10/2024,6/6/2024,81,7951.33,6868.58,In Progress
3114,9308,CustomerTrackerPro Implementation 30,10/30/2023,3/8/2024,3/18/2024,31,71877.56,79656.11,Completed
1479,9309,SmartSales Implementation 32,12/8/2021,8/28/2022,9/12/2022,11,15231.89,13171.84,Delayed
919,9313,InvoiceTracker Implementation 16,1/23/2025,7/31/2025,8/14/2025,9,73389.13,77763.71,Delayed
842,9319,ExpenseTrack Implementation 37,12/26/2020,6/7/2021,6/30/2021,41,93624.05,95663.98,Completed
539,9321,AnalyticsCloudPro Implementation 24,12/9/2022,8/16/2023,9/8/2023,6,53159.61,57101.54,In Progress
2032,9321,TeamCloud Implementation 21,4/7/2022,8/30/2022,9/26/2022,73,75519.63,73637.93,Planned
467,9322,RevenuePro Implementation 2,7/12/2022,8/19/2022,8/23/2022,72,34827.04,38747.71,In Progress
594,9326,SmartSales Implementation 50,5/27/2022,10/20/2022,10/25/2022,80,94976.86,82728,Planned
2752,9333,ServiceDesk Implementation 22,1/5/2023,2/20/2023,3/21/2023,48,80527.42,88097.85,Completed
